year,Beat,priority,avg_response_time
2015,W,3 & 4,35.65
2015,W,5+,44.6
2015,W1,1,11.510631578947361
2015,W1,2,17.78073725490194
2015,W1,3 & 4,23.70521541950114
2015,W1,5+,17.37315789473684
2015,W2,1,9.817647887323956
2015,W2,2,16.67978764478766
2015,W2,3 & 4,23.47386636636637
2015,W2,5+,17.565000000000005
2015,W3,1,10.053768545994052
2015,W3,2,15.82544430538173
2015,W3,3 & 4,23.760631672597864
2015,W3,5+,20.239863013698617
2015,WS,2,31.58
2016,99,1,10.58695652173913
2016,99,2,20.72406249999999
2016,99,3 & 4,25.491355932203394
2016,99,5+,15.672
2016,B1,1,10.473581349206336
2016,B1,2,19.870531784841074
2016,B1,3 & 4,25.666003430531738
2016,B1,5+,18.534761904761904
2016,B2,1,10.085851755526654
2016,B2,2,18.554904507257454
2016,B2,3 & 4,25.834951830443195
2016,B2,5+,16.877969924812035
2016,B3,1,10.243031026252984
2016,B3,2,20.169485580670315
2016,B3,3 & 4,25.856323666978447
2016,B3,5+,17.834882352941182
2016,C1,1,6.802915887850471
2016,C1,2,14.061826171875001
2016,C1,3 & 4,22.323772549019605
2016,C1,5+,18.682385321100913
2016,C2,1,7.305685393258426
2016,C2,2,16.851920614596654
2016,C2,3 & 4,24.13066733067732
2016,C2,5+,19.042125
2016,C3,1,6.991368243243242
2016,C3,2,15.02804826862539
2016,C3,3 & 4,22.834224215246646
2016,C3,5+,24.002291666666675
2016,CD,1,16.78
2016,CDD,1,12.27
2016,CDD,2,17.12
2016,CDD,3 & 4,12.543
2016,CDD,5+,19.16
2016,COMM,5+,15.527777777777779
2016,CTY,1,14.92
2016,CTY,2,20.2
2016,CTY,3 & 4,21.78
2016,CTY,5+,20.0
2016,D1,1,7.249108280254771
2016,D1,2,15.830320886814498
2016,D1,3 & 4,21.940569176882658
2016,D1,5+,20.152735849056604
2016,D2,1,7.6894195250659765
2016,D2,2,15.556799468791516
2016,D2,3 & 4,22.490398981324233
2016,D2,5+,18.675000000000008
2016,D3,1,8.495723756906065
2016,D3,2,16.558334384858036
2016,D3,3 & 4,24.263040983606604
2016,D3,5+,18.664596774193544
2016,DET,2,15.959999999999999
2016,E,2,32.95928571428571
2016,E,3 & 4,21.375
2016,E1,1,6.020018850141373
2016,E1,2,13.249851965288427
2016,E1,3 & 4,20.6267567567568
2016,E1,5+,20.413373493975907
2016,E2,1,4.665402173913036
2016,E2,2,11.464370284387705
2016,E2,3 & 4,18.708053777208768
2016,E2,5+,17.443043478260876
2016,E3,1,6.28143899895725
2016,E3,2,13.384423868312782
2016,E3,3 & 4,19.4073271889401
2016,E3,5+,19.78035398230088
2016,ED,2,32.25
2016,EP,2,40.15
2016,EP,3 & 4,29.7
2016,F1,1,8.370476190476198
2016,F1,2,15.598705882352919
2016,F1,3 & 4,21.66565180102915
2016,F1,5+,21.52818181818182
2016,F2,1,7.439116647791619
2016,F2,2,14.822914001421495
2016,F2,3 & 4,20.92454308093993
2016,F2,5+,21.3159375
2016,F3,1,9.335755478662042
2016,F3,2,16.24473994111874
2016,F3,3 & 4,22.803897435897454
2016,F3,5+,20.111346153846156
2016,G1,1,7.164722662440575
2016,G1,2,14.358506024096389
2016,G1,3 & 4,20.388920000000002
2016,G1,5+,15.969523809523812
2016,G2,1,6.967708333333331
2016,G2,2,14.01361200428726
2016,G2,3 & 4,20.60643129770995
2016,G2,5+,18.137619047619044
2016,G3,1,7.74757225433527
2016,G3,2,15.682934010152273
2016,G3,3 & 4,21.14616788321167
2016,G3,5+,20.02678571428572
2016,GS,2,19.48
2016,HS,2,18.4
2016,INV,3 & 4,10.850000000000001
2016,J1,1,9.500508684863531
2016,J1,2,19.539912816041824
2016,J1,3 & 4,24.12267920094008
2016,J1,5+,21.426483516483508
2016,J2,1,10.391334488734831
2016,J2,2,19.804646924829154
2016,J2,3 & 4,26.392207053469868
2016,J2,5+,22.62197802197802
2016,J3,1,9.895336617405592
2016,J3,2,18.784325674325657
2016,J3,3 & 4,26.04952905811623
2016,J3,5+,17.984566929133877
2016,K1,1,7.40010638297872
2016,K1,2,14.890375505488157
2016,K1,3 & 4,21.55864601769911
2016,K1,5+,22.799736842105272
2016,K2,1,7.34148524923703
2016,K2,2,15.094831325301211
2016,K2,3 & 4,22.07641430073607
2016,K2,5+,21.75238095238095
2016,K3,1,6.841232227488158
2016,K3,2,16.182864768683284
2016,K3,3 & 4,20.45424821002384
2016,K3,5+,22.995454545454553
2016,L1,1,9.145200421940919
2016,L1,2,16.84596899224808
2016,L1,3 & 4,22.560455927051684
2016,L1,5+,18.0975
2016,L2,1,8.24080796252927
2016,L2,2,15.666659559346138
2016,L2,3 & 4,21.89817869415806
2016,L2,5+,21.631349206349206
2016,L3,1,9.666602176541732
2016,L3,2,17.170426929392434
2016,L3,3 & 4,23.09595563139933
2016,L3,5+,18.996999999999996
2016,M1,1,7.360954773869354
2016,M1,2,15.997136627907002
2016,M1,3 & 4,22.271288135593228
2016,M1,5+,21.723125000000003
2016,M2,1,6.350088105726878
2016,M2,2,15.127105403959327
2016,M2,3 & 4,21.785989949748746
2016,M2,5+,19.43100917431193
2016,M3,1,6.239056603773579
2016,M3,2,15.585547191661831
2016,M3,3 & 4,21.35327188940093
2016,M3,5+,20.956106194690268
2016,N,1,16.223333333333333
2016,N,2,19.663333333333334
2016,N,3 & 4,30.86
2016,N1,1,9.889527027027032
2016,N1,2,18.859076396807293
2016,N1,3 & 4,24.787347417840373
2016,N1,5+,19.774406779661017
2016,N2,1,8.624674033149176
2016,N2,2,18.116456504389454
2016,N2,3 & 4,24.070202474690714
2016,N2,5+,17.767761194029852
2016,N3,1,7.123457862728056
2016,N3,2,17.58750877192981
2016,N3,3 & 4,24.168427197802195
2016,N3,5+,15.602380952380955
2016,NS,2,26.72
2016,O1,1,7.698388554216864
2016,O1,2,14.56755555555555
2016,O1,3 & 4,19.953858267716523
2016,O1,5+,20.42877192982456
2016,O2,1,7.70267281105992
2016,O2,2,13.763754693366726
2016,O2,3 & 4,20.071640419947492
2016,O2,5+,27.573170731707318
2016,O3,1,8.47072398190046
2016,O3,2,15.19824306472917
2016,O3,3 & 4,20.476505524861892
2016,O3,5+,22.634888888888888
2016,Q1,1,10.292775919732442
2016,Q1,2,18.11771396396395
2016,Q1,3 & 4,23.636679245282973
2016,Q1,5+,19.204406779661014
2016,Q2,1,9.576867007672636
2016,Q2,2,17.04786776859505
2016,Q2,3 & 4,24.83907943578321
2016,Q2,5+,20.57131147540984
2016,Q3,1,8.010244161358816
2016,Q3,2,15.510140213123949
2016,Q3,3 & 4,23.106255829447015
2016,Q3,5+,20.91977011494254
2016,R1,1,8.269305263157891
2016,R1,2,15.535589600742812
2016,R1,3 & 4,23.28988215488218
2016,R1,5+,19.27223880597015
2016,R2,1,7.8222995169082195
2016,R2,2,15.29433460076045
2016,R2,3 & 4,22.440668276972634
2016,R2,5+,19.55218390804598
2016,R3,1,8.462421420256106
2016,R3,2,15.390690607734804
2016,R3,3 & 4,22.961287820015528
2016,R3,5+,16.994166666666672
2016,S,1,5.425000000000001
2016,S,2,36.89833333333333
2016,S,3 & 4,21.00625
2016,S1,1,7.632575057736712
2016,S1,2,13.965963791267319
2016,S1,3 & 4,21.01416338582677
2016,S1,5+,23.652222222222225
2016,S2,1,6.789837486457208
2016,S2,2,13.842857142857133
2016,S2,3 & 4,21.63641453831044
2016,S2,5+,20.056199999999997
2016,S3,1,8.961849462365581
2016,S3,2,16.376449912126525
2016,S3,3 & 4,22.697839335180056
2016,S3,5+,21.386071428571434
2016,U1,1,8.622282608695652
2016,U1,2,16.735472358292515
2016,U1,3 & 4,23.84800433839482
2016,U1,5+,20.45606060606062
2016,U2,1,8.65751091703057
2016,U2,2,17.16663892445581
2016,U2,3 & 4,23.687482837528606
2016,U2,5+,22.076052631578943
2016,U3,1,10.64217484008529
2016,U3,2,18.198020186335395
2016,U3,3 & 4,23.75385231825983
2016,U3,5+,18.570429447852753
2016,US,3 & 4,22.5
2016,W,1,7.82
2016,W,2,51.98
2016,W,3 & 4,33.52
2016,W1,1,11.258505025125638
2016,W1,2,17.75453505007151
2016,W1,3 & 4,23.384968152866236
2016,W1,5+,17.801980198019805
2016,W2,1,10.206543209876546
2016,W2,2,17.021684451219528
2016,W2,3 & 4,24.001342756183764
2016,W2,5+,19.73857142857144
2016,W3,1,9.274459459459454
2016,W3,2,17.03283100107641
2016,W3,3 & 4,23.637839622641525
2016,W3,5+,21.948095238095235
2017,99,1,7.571290322580644
2017,99,2,22.753333333333334
2017,99,3 & 4,27.293870967741935
2017,99,5+,4.983333333333333
2017,B1,1,9.83083422459892
2017,B1,2,19.07440077319585
2017,B1,3 & 4,25.252185672514596
2017,B1,5+,19.7239393939394
2017,B2,1,9.71491103202847
2017,B2,2,18.08814901960783
2017,B2,3 & 4,24.37713508612872
2017,B2,5+,17.2575796178344
2017,B3,1,10.454875491480982
2017,B3,2,19.207553107789135
2017,B3,3 & 4,24.860836267605652
2017,B3,5+,20.1248427672956
2017,C1,1,6.404145936981755
2017,C1,2,14.674689119170969
2017,C1,3 & 4,22.03478908188587
2017,C1,5+,18.3728813559322
2017,C2,1,7.659942196531801
2017,C2,2,15.923113772455096
2017,C2,3 & 4,23.277378048780452
2017,C2,5+,23.47
2017,C3,1,6.544693200663352
2017,C3,2,15.873865638766524
2017,C3,3 & 4,22.686121157323697
2017,C3,5+,15.455308641975313
2017,CCD,3 & 4,42.22
2017,CD,3 & 4,22.82
2017,CDD,1,11.513157894736844
2017,CDD,2,10.294
2017,CDD,3 & 4,18.776111111111113
2017,COMM,1,27.52
2017,COMM,3 & 4,19.42
2017,COMM,5+,15.194285714285714
2017,CS,3 & 4,16.45
2017,CTY,2,57.93
2017,CTY,3 & 4,2.13
2017,CTY,5+,5.6
2017,D1,1,6.955046816479402
2017,D1,2,16.872933930571136
2017,D1,3 & 4,23.68193232413178
2017,D1,5+,20.661780821917805
2017,D2,1,7.22111111111111
2017,D2,2,16.126386170906713
2017,D2,3 & 4,23.640279069767427
2017,D2,5+,20.33171641791046
2017,D3,1,8.017114942528739
2017,D3,2,17.86659016393445
2017,D3,3 & 4,24.237847341337897
2017,D3,5+,19.30836065573771
2017,DET,2,17.98
2017,DS,3 & 4,5.85
2017,E,1,15.6
2017,E,2,34.330000000000005
2017,E,3 & 4,30.13333333333333
2017,E1,1,5.649895337773553
2017,E1,2,14.775499084249057
2017,E1,3 & 4,20.308774113254522
2017,E1,5+,20.476794871794866
2017,E2,1,4.092688984881207
2017,E2,2,11.979523542600885
2017,E2,3 & 4,19.086959152798762
2017,E2,5+,20.850408163265307
2017,E3,1,6.317552816901408
2017,E3,2,14.459197324414728
2017,E3,3 & 4,21.484932203389818
2017,E3,5+,19.859479166666656
2017,EP,2,26.34
2017,EP,3 & 4,59.38
2017,ES,2,36.504999999999995
2017,F1,1,8.070216400911157
2017,F1,2,16.060074074074077
2017,F1,3 & 4,23.149058614564822
2017,F1,5+,16.26293103448276
2017,F2,1,7.266234256926956
2017,F2,2,14.164438356164359
2017,F2,3 & 4,20.791795121951214
2017,F2,5+,16.674137931034473
2017,F3,1,9.058184679958032
2017,F3,2,16.82727986050566
2017,F3,3 & 4,22.47136597938143
2017,F3,5+,18.42702127659574
2017,G1,1,6.369288025889973
2017,G1,2,14.52694714131609
2017,G1,3 & 4,21.101823599523247
2017,G1,5+,18.859777777777772
2017,G2,1,6.398787499999993
2017,G2,2,15.697889502762443
2017,G2,3 & 4,21.055013927576617
2017,G2,5+,20.87108108108108
2017,G3,1,7.616149425287351
2017,G3,2,16.588248315688162
2017,G3,3 & 4,21.61993880048959
2017,G3,5+,20.009791666666658
2017,HS,2,18.045
2017,INV,1,2.975
2017,INV,2,18.995
2017,INV,3 & 4,15.08
2017,J1,1,9.277531486146103
2017,J1,2,19.823944636678213
2017,J1,3 & 4,25.17074441687344
2017,J1,5+,22.93173333333333
2017,J2,1,10.417750000000005
2017,J2,2,19.157575757575753
2017,J2,3 & 4,25.92989595375722
2017,J2,5+,22.274456521739125
2017,J3,1,9.057115097159944
2017,J3,2,18.556100178890876
2017,J3,3 & 4,26.711746203904568
2017,J3,5+,21.025109489051093
2017,K1,1,6.737853560682038
2017,K1,2,16.327581475128657
2017,K1,3 & 4,22.201540755467146
2017,K1,5+,20.598543689320394
2017,K2,1,6.89580431177446
2017,K2,2,16.63991624790619
2017,K2,3 & 4,20.87377049180328
2017,K2,5+,21.309358974358968
2017,K3,1,6.623116970926301
2017,K3,2,16.728850764778862
2017,K3,3 & 4,18.719637583892606
2017,K3,5+,17.72266666666667
2017,L1,1,8.675219560878242
2017,L1,2,16.415136887608075
2017,L1,3 & 4,22.32737133808395
2017,L1,5+,21.383580246913578
2017,L2,1,7.980926829268302
2017,L2,2,17.73836972343527
2017,L2,3 & 4,22.674228367529
2017,L2,5+,19.33715447154471
2017,L3,1,9.09852340936374
2017,L3,2,17.453113496932477
2017,L3,3 & 4,22.457477558348295
2017,L3,5+,19.125975609756104
2017,M1,1,6.900298136645962
2017,M1,2,16.588729323308293
2017,M1,3 & 4,22.684485373781136
2017,M1,5+,22.6872514619883
2017,M2,1,6.115431145431146
2017,M2,2,15.807328519855595
2017,M2,3 & 4,22.01547563805104
2017,M2,5+,18.324854368932037
2017,M3,1,6.419368308351181
2017,M3,2,15.423336663336656
2017,M3,3 & 4,20.776218020022245
2017,M3,5+,19.660804597701148
2017,N,1,3.765
2017,N,3 & 4,32.12
2017,N1,1,9.61099300699301
2017,N1,2,18.359544950055483
2017,N1,3 & 4,24.739393548387095
2017,N1,5+,19.94599999999999
2017,N2,1,8.204983388704319
2017,N2,2,17.4050859106529
2017,N2,3 & 4,23.238387423935112
2017,N2,5+,20.617536231884067
2017,N3,1,6.790091157702828
2017,N3,2,17.408418972332015
2017,N3,3 & 4,23.672553802008636
2017,N3,5+,20.53201923076924
2017,O1,1,7.550016103059579
2017,O1,2,15.485027322404383
2017,O1,3 & 4,20.681305925030223
2017,O1,5+,23.279540229885054
2017,O2,1,8.078735177865614
2017,O2,2,15.127378318584059
2017,O2,3 & 4,22.183611764705876
2017,O2,5+,18.80634615384615
2017,O3,1,7.975159362549799
2017,O3,2,15.903376470588245
2017,O3,3 & 4,24.002608125819155
2017,O3,5+,20.144210526315796
2017,Q1,1,10.391121794871799
2017,Q1,2,18.543277711561384
2017,Q1,3 & 4,25.16108287292818
2017,Q1,5+,20.878333333333334
2017,Q2,1,8.60572509457755
2017,Q2,2,18.733690987124465
2017,Q2,3 & 4,25.529569561875487
2017,Q2,5+,20.098455882352944
2017,Q3,1,7.406996161228408
2017,Q3,2,17.114037634408604
2017,Q3,3 & 4,23.84763716166786
2017,Q3,5+,20.75308139534884
2017,R1,1,8.300785169029437
2017,R1,2,17.074721115537848
2017,R1,3 & 4,23.03194105691058
2017,R1,5+,21.93118421052631
2017,R2,1,8.065939278937389
2017,R2,2,15.990334426229516
2017,R2,3 & 4,22.635414012738867
2017,R2,5+,21.29560975609755
2017,R3,1,8.405650602409626
2017,R3,2,16.3985014137606
2017,R3,3 & 4,23.395202639019804
2017,R3,5+,20.194090909090903
2017,S,1,8.08
2017,S,2,35.466
2017,S,3 & 4,33.28
2017,S1,1,7.292660098522164
2017,S1,2,15.180457079152742
2017,S1,3 & 4,22.82108988764044
2017,S1,5+,24.025555555555563
2017,S2,1,7.357061704211559
2017,S2,2,15.190913705583743
2017,S2,3 & 4,21.624567901234528
2017,S2,5+,16.284000000000006
2017,S3,1,9.27208133971292
2017,S3,2,17.498540076335896
2017,S3,3 & 4,24.202324805339252
2017,S3,5+,26.083088235294127
2017,SD,1,25.03
2017,SPVDD,1,5.293333333333333
2017,SPVDD,2,49.3
2017,U1,1,8.238590956887487
2017,U1,2,17.717682767624037
2017,U1,3 & 4,23.62944106253456
2017,U1,5+,19.523823529411768
2017,U2,1,8.803956611570245
2017,U2,2,17.332814302191426
2017,U2,3 & 4,24.27479686386313
2017,U2,5+,22.024406779661014
2017,U3,1,10.902073459715655
2017,U3,2,19.20166666666665
2017,U3,3 & 4,23.794089979550108
2017,U3,5+,20.150287769784164
2017,W,2,24.28
2017,W,3 & 4,43.22
2017,W1,1,10.880859835100116
2017,W1,2,18.190436337625172
2017,W1,3 & 4,24.743956127080164
2017,W1,5+,18.958921568627453
2017,W2,1,8.86002325581396
2017,W2,2,16.50820689655171
2017,W2,3 & 4,24.025872459705674
2017,W2,5+,19.179553571428567
2017,W3,1,9.337696629213482
2017,W3,2,16.742682379349052
2017,W3,3 & 4,24.102793979303854
2017,W3,5+,19.602073170731703
2018,99,1,6.972758620689655
2018,99,2,22.1235294117647
2018,99,3 & 4,25.424054054054057
2018,B1,1,10.907310565635
2018,B1,2,21.14986796386378
2018,B1,3 & 4,26.723829588014972
2018,B1,5+,21.271157894736838
2018,B2,1,10.261206030150761
2018,B2,2,21.980942562592066
2018,B2,3 & 4,27.598801498127315
2018,B2,5+,20.36882352941177
2018,B3,1,11.168431372549012
2018,B3,2,21.537500000000005
2018,B3,3 & 4,26.551513982642224
2018,B3,5+,22.674218749999994
2018,C1,1,6.475202593192866
2018,C1,2,14.95724050632913
2018,C1,3 & 4,23.246397248495267
2018,C1,5+,20.72763636363636
2018,C2,1,8.402192307692303
2018,C2,2,17.032977941176465
2018,C2,3 & 4,24.48176267281102
2018,C2,5+,28.07745098039216
2018,C3,1,6.606278195488719
2018,C3,2,16.691514500537036
2018,C3,3 & 4,23.73774900398406
2018,C3,5+,23.568421052631578
2018,CCD,2,5.37
2018,COMM,1,13.38375
2018,COMM,2,14.766666666666671
2018,COMM,3 & 4,12.657058823529413
2018,COMM,5+,26.814545454545456
2018,CS,2,39.489999999999995
2018,CTY,1,12.47
2018,CTY,2,30.7
2018,CTY,3 & 4,45.77
2018,CTY,5+,1.905
2018,D1,1,6.579026915113868
2018,D1,2,16.965935521013257
2018,D1,3 & 4,23.12707803992742
2018,D1,5+,22.037173913043485
2018,D2,1,7.283547619047614
2018,D2,2,16.432122395833332
2018,D2,3 & 4,23.233560673162113
2018,D2,5+,20.140107526881717
2018,D3,1,8.002230769230769
2018,D3,2,17.72643209007742
2018,D3,3 & 4,24.926120033812296
2018,D3,5+,24.40771739130435
2018,DSPVD,1,1.25
2018,E,1,9.985
2018,E,2,21.42833333333333
2018,E1,1,5.568528138528135
2018,E1,2,15.050179934569234
2018,E1,3 & 4,22.02530717986677
2018,E1,5+,19.08628571428572
2018,E2,1,4.3087445414847165
2018,E2,2,12.198765206812658
2018,E2,3 & 4,19.04734775641022
2018,E2,5+,23.023229166666656
2018,E3,1,6.310483996877436
2018,E3,2,14.328405620036651
2018,E3,3 & 4,20.852906403940896
2018,E3,5+,23.45661290322581
2018,EP,2,16.95
2018,ES,2,2.45
2018,F1,1,7.957082833133249
2018,F1,2,16.535559183673435
2018,F1,3 & 4,21.680206648697204
2018,F1,5+,27.66692307692307
2018,F2,1,6.973152173913047
2018,F2,2,15.454662327095189
2018,F2,3 & 4,22.388550046772657
2018,F2,5+,22.379393939393943
2018,F3,1,8.893822562979196
2018,F3,2,16.264537205081663
2018,F3,3 & 4,24.088966725043807
2018,F3,5+,24.551052631578944
2018,G1,1,6.452206790123459
2018,G1,2,15.174833153928967
2018,G1,3 & 4,20.915578406169658
2018,G1,5+,19.490588235294116
2018,G2,1,6.326837725381412
2018,G2,2,15.481196834817021
2018,G2,3 & 4,21.169587020648965
2018,G2,5+,21.168695652173906
2018,G3,1,8.199711684370273
2018,G3,2,16.890087183958137
2018,G3,3 & 4,22.945848161328588
2018,G3,5+,24.550749999999994
2018,HS,1,24.33
2018,INV,1,7.3999999999999995
2018,INV,2,27.074285714285715
2018,INV,3 & 4,20.345714285714283
2018,J1,1,9.961107828655857
2018,J1,2,20.397466410748564
2018,J1,3 & 4,26.058472222222203
2018,J1,5+,26.375869565217396
2018,J2,1,11.036350806451601
2018,J2,2,21.28194444444445
2018,J2,3 & 4,26.882307692307702
2018,J2,5+,23.01394366197183
2018,J3,1,9.813182461103246
2018,J3,2,20.176339691189806
2018,J3,3 & 4,25.831314553990655
2018,J3,5+,22.49373134328358
2018,K1,1,6.860775780510892
2018,K1,2,17.93318720379147
2018,K1,3 & 4,23.216354625550668
2018,K1,5+,23.901348314606743
2018,K2,1,6.817254725472548
2018,K2,2,17.545801749271153
2018,K2,3 & 4,20.981331096196868
2018,K2,5+,23.92394736842105
2018,K3,1,6.245977074235815
2018,K3,2,17.786255178127583
2018,K3,3 & 4,17.194314442413184
2018,K3,5+,19.297719298245603
2018,L1,1,8.902880978865412
2018,L1,2,17.61564862861381
2018,L1,3 & 4,23.193616268788706
2018,L1,5+,25.215333333333334
2018,L2,1,8.088833124215794
2018,L2,2,18.589688000000006
2018,L2,3 & 4,24.290622009569383
2018,L2,5+,23.41072289156627
2018,L3,1,9.201096997690536
2018,L3,2,18.075359477124188
2018,L3,3 & 4,24.39544217687073
2018,L3,5+,21.846739130434784
2018,M1,1,6.995904109589036
2018,M1,2,17.326176056338056
2018,M1,3 & 4,22.007007952286255
2018,M1,5+,23.6941935483871
2018,M2,1,5.73113378684807
2018,M2,2,16.9614084507042
2018,M2,3 & 4,23.08279761904761
2018,M2,5+,20.583837209302338
2018,M3,1,6.137297297297302
2018,M3,2,16.83180947012402
2018,M3,3 & 4,20.144730290456444
2018,M3,5+,22.61898734177215
2018,N,1,21.9
2018,N,2,24.8675
2018,N,3 & 4,17.067500000000003
2018,N1,1,10.34114925373135
2018,N1,2,19.89494325346786
2018,N1,3 & 4,26.25026022304836
2018,N1,5+,22.728048780487807
2018,N2,1,8.659390804597704
2018,N2,2,18.36770049680626
2018,N2,3 & 4,24.643198294243053
2018,N2,5+,27.597826086956516
2018,N3,1,6.925062866722553
2018,N3,2,18.33548768472909
2018,N3,3 & 4,23.801274362818585
2018,N3,5+,23.556111111111107
2018,ND,2,17.32
2018,O1,1,7.364181523500816
2018,O1,2,16.35684908789385
2018,O1,3 & 4,22.769951040391692
2018,O1,5+,23.551153846153852
2018,O2,1,7.093226452905814
2018,O2,2,15.013425925925942
2018,O2,3 & 4,22.307334851936247
2018,O2,5+,21.535625
2018,O3,1,8.045448979591837
2018,O3,2,16.773959810874686
2018,O3,3 & 4,22.677758405977546
2018,O3,5+,20.771666666666672
2018,ODD,1,5.42
2018,OS,2,26.55
2018,Q1,1,10.695724020442915
2018,Q1,2,20.676832214765103
2018,Q1,3 & 4,27.085833333333326
2018,Q1,5+,21.429999999999993
2018,Q2,1,9.099575923392617
2018,Q2,2,19.359274924471286
2018,Q2,3 & 4,25.798003992015943
2018,Q2,5+,21.995222222222225
2018,Q3,1,7.662295597484285
2018,Q3,2,18.018195625759407
2018,Q3,3 & 4,24.593909909909915
2018,Q3,5+,23.94807692307691
2018,R1,1,8.979477866061288
2018,R1,2,18.483275675675674
2018,R1,3 & 4,24.91741163055873
2018,R1,5+,25.373725490196087
2018,R2,1,8.78907542579076
2018,R2,2,18.003060211049014
2018,R2,3 & 4,23.28245437956203
2018,R2,5+,22.992459016393447
2018,R3,1,8.452332015810287
2018,R3,2,18.36171270718233
2018,R3,3 & 4,25.12965401785714
2018,R3,5+,24.463770491803288
2018,S,1,11.9
2018,S,2,40.025
2018,S,3 & 4,37.3275
2018,S1,1,7.740859788359789
2018,S1,2,16.796307106598995
2018,S1,3 & 4,22.94726591760299
2018,S1,5+,21.59125
2018,S2,1,7.561800219538964
2018,S2,2,16.7563481228669
2018,S2,3 & 4,23.40749063670411
2018,S2,5+,17.250540540540545
2018,S3,1,9.661878048780487
2018,S3,2,18.214255111976627
2018,S3,3 & 4,25.9534131736527
2018,S3,5+,21.67837209302326
2018,SP,2,7.25
2018,SPVD,3 & 4,11.35
2018,SPVDD,1,13.77357142857143
2018,SPVDD,2,15.511666666666668
2018,SPVDD,3 & 4,20.092857142857145
2018,T,5+,26.37
2018,U1,1,9.024911734164075
2018,U1,2,19.065355908776773
2018,U1,3 & 4,24.72885496183207
2018,U1,5+,21.263720930232555
2018,U2,1,9.070417940876649
2018,U2,2,18.474863964464223
2018,U2,3 & 4,24.251785400175915
2018,U2,5+,20.08146341463415
2018,U3,1,10.687712895377137
2018,U3,2,20.7560763606824
2018,U3,3 & 4,24.94177466863037
2018,U3,5+,22.453012048192775
2018,W,1,11.425
2018,W,2,20.5825
2018,W,3 & 4,46.35
2018,W1,1,10.129518855656698
2018,W1,2,18.35817411402157
2018,W1,3 & 4,24.193281493001546
2018,W1,5+,21.938625
2018,W2,1,8.537171215880894
2018,W2,2,16.44036135693217
2018,W2,3 & 4,23.312336814621442
2018,W2,5+,26.10051948051948
2018,W3,1,8.266754530477762
2018,W3,2,17.644802955665014
2018,W3,3 & 4,24.084003795066472
2018,W3,5+,22.68322033898305
2018,WS,1,5.62
2019,99,1,11.162592592592592
2019,99,2,18.64510204081633
2019,99,3 & 4,25.88771428571428
2019,99,5+,2.2
2019,B1,1,11.320477941176472
2019,B1,2,22.60599706744871
2019,B1,3 & 4,27.045271411338955
2019,B1,5+,18.632631578947368
2019,B2,1,10.578349928876245
2019,B2,2,22.077697160883268
2019,B2,3 & 4,26.09903023983315
2019,B2,5+,21.357666666666674
2019,B3,1,11.107725856697831
2019,B3,2,22.135742358078616
2019,B3,3 & 4,26.262937158469914
2019,B3,5+,20.71393617021277
2019,C1,1,6.625139664804463
2019,C1,2,16.47820559062219
2019,C1,3 & 4,24.297008343265784
2019,C1,5+,21.992033898305085
2019,C2,1,7.934430379746838
2019,C2,2,18.307365591397843
2019,C2,3 & 4,25.09475336322872
2019,C2,5+,21.186363636363637
2019,C3,1,7.325863636363638
2019,C3,2,16.531750663129987
2019,C3,3 & 4,22.586132315521603
2019,C3,5+,17.218749999999996
2019,COMM,1,7.631764705882352
2019,COMM,2,15.126666666666667
2019,COMM,3 & 4,18.1588
2019,COMM,5+,18.33818181818182
2019,CS,2,40.4
2019,CS,3 & 4,17.03
2019,CTY,1,14.73
2019,CTY,2,16.315
2019,CTY,3 & 4,28.963333333333335
2019,CTY,5+,3.38
2019,D1,1,6.479687499999998
2019,D1,2,17.338644578313247
2019,D1,3 & 4,22.645350649350643
2019,D1,5+,22.147000000000006
2019,D2,1,7.035345821325644
2019,D2,2,16.95022662889521
2019,D2,3 & 4,22.696008771929797
2019,D2,5+,24.428831168831163
2019,D3,1,8.067591145833328
2019,D3,2,18.42638572513291
2019,D3,3 & 4,23.358013937282205
2019,D3,5+,20.035227272727273
2019,DCC,5+,31.47
2019,E,2,10.77
2019,E,3 & 4,27.14
2019,E1,1,5.960136239782016
2019,E1,2,16.43543080939949
2019,E1,3 & 4,22.327523564695802
2019,E1,5+,19.92907407407407
2019,E2,1,4.210782747603836
2019,E2,2,13.404700598802378
2019,E2,3 & 4,20.314467425025846
2019,E2,5+,21.354137931034476
2019,E3,1,6.204610328638502
2019,E3,2,16.38704026845638
2019,E3,3 & 4,21.73169540229888
2019,E3,5+,17.731666666666673
2019,EP,2,37.415
2019,ES,3 & 4,38.93
2019,F1,1,7.124100946372243
2019,F1,2,16.033241616509027
2019,F1,3 & 4,22.34658031088082
2019,F1,5+,15.510566037735845
2019,F2,1,6.222960526315788
2019,F2,2,14.128549270072982
2019,F2,3 & 4,20.130056689342407
2019,F2,5+,13.901590909090908
2019,F3,1,8.21406203840473
2019,F3,2,16.650751503006013
2019,F3,3 & 4,23.110773420479333
2019,F3,5+,23.049736842105265
2019,G1,1,6.543985714285711
2019,G1,2,16.705237592397022
2019,G1,3 & 4,21.182154761904766
2019,G1,5+,21.99652173913043
2019,G2,1,6.764226475279106
2019,G2,2,16.170419235511723
2019,G2,3 & 4,23.272033426183864
2019,G2,5+,18.264107142857142
2019,G3,1,8.173283582089555
2019,G3,2,17.21529885057472
